"kingdom","phylum","class","order","family","genus","valid_name","scientificname","adult","adult_simple","adult_tidy","valid_AphiaID","rank"
"Plantae","Rhodophyta","Florideophyceae","Plocamiales","Plocamiaceae","Plocamium","Plocamium lyngbyanum","Plocamium lyngbyanum","macroalgae","Macroalgae","Macroalgae"," 502848","Species"
"Plantae","Rhodophyta","Florideophyceae","Plocamiales","Plocamiaceae","Plocamium","Plocamium maggsiae","Plocamium maggsiae","macroalgae","Macroalgae","Macroalgae"," 376838","Species"
"Plantae","Rhodophyta","Florideophyceae","Ceramiales","Wrangeliaceae","Plumaria","Plumaria plumosa","Plumaria plumosa","macroalgae","Macroalgae","Macroalgae"," 144603","Species"
"Animalia","Cnidaria","Hydrozoa","Leptothecata","Plumulariidae","Plumularia","Plumularia setacea","Plumularia setacea",NA,NA,NA," 117824","Species"
"Animalia","Arthropoda","Branchiopoda","Onychopoda","Podonidae","Podon","Podon intermedius","Podon intermedius","mesoplankton","Other","Plankton"," 106276","Species"
"Animalia","Annelida","Polychaeta","Spionida","Poecilochaetidae","Poecilochaetus","Poecilochaetus serpens","Poecilochaetus serpens","benthos","Macrobenthos","Macrobenthos"," 130711","Species"
"Animalia","Mollusca","Gastropoda","Nudibranchia","Polyceridae","Polycera","Polycera","Polycera","benthos","Macrobenthos","Macrobenthos"," 138369","Genus"
"Animalia","Mollusca","Gastropoda","Nudibranchia","Polyceridae","Polycera","Polycera quadrilineata","Polycera quadrilineata","benthos","Macrobenthos","Macrobenthos"," 140838","Species"
"Animalia","Annelida","Polychaeta","Spionida","Spionidae","Polydora","Polydora cornuta","Polydora cornuta","macrobenthos","Macrobenthos","Macrobenthos"," 131143","Species"
"Animalia","Annelida","Polychaeta","Spionida","Spionidae","Polydora","Polydora hoplura","Polydora hoplura","macrobenthos","Macrobenthos","Macrobenthos"," 131146","Species"
"Animalia","Annelida","Polychaeta","Spionida","Spionidae","Polydora","Polydora onagawaensis","Polydora onagawaensis","benthos","Macrobenthos","Macrobenthos","1611501","Species"
"Animalia","Annelida","Polychaeta",NA,"Polygordiidae","Polygordius","Polygordius lacteus","Polygordius lacteus","benthos","Macrobenthos","Macrobenthos"," 130714","Species"
"Plantae","Rhodophyta","Florideophyceae","Gigartinales","Polyidaceae","Polyides","Polyides rotunda","Polyides rotunda","macroalgae","Macroalgae","Macroalgae"," 145668","Species"
"Animalia","Annelida","Polychaeta","Phyllodocida","Polynoidae","Polynoe","Polynoe scolopendrina","Polynoe scolopendrina","macrobenthos","Macrobenthos","Macrobenthos"," 130830","Species"
"Plantae","Rhodophyta","Florideophyceae","Ceramiales","Rhodomelaceae","Polysiphonia","Polysiphonia atlantica","Polysiphonia atlantica","macroalgae","Macroalgae","Macroalgae"," 144608","Species"
"Plantae","Rhodophyta","Florideophyceae","Ceramiales","Rhodomelaceae","Polysiphonia","Polysiphonia stricta","Polysiphonia stricta","macroalgae","Macroalgae","Macroalgae"," 144672","Species"
"Animalia","Arthropoda","Malacostraca","Decapoda","Porcellanidae","Porcellana","Porcellana platycheles","Porcellana platycheles","macrobenthos","Macrobenthos","Macrobenthos"," 107190","Species"
"Plantae","Rhodophyta","Bangiophyceae","Bangiales","Bangiaceae","Porphyra","Porphyra","Porphyra","macroalgae","Macroalgae","Macroalgae"," 143808","Genus"
"Plantae","Rhodophyta","Bangiophyceae","Bangiales","Bangiaceae","Porphyra","Porphyra dioica","Porphyra dioica","macroalgae","Macroalgae","Macroalgae"," 144426","Species"
"Plantae","Rhodophyta","Bangiophyceae","Bangiales","Bangiaceae","Porphyra","Porphyra purpurea","Porphyra purpurea","macroalgae","Macroalgae","Macroalgae"," 144434","Species"
"Animalia","Annelida","Polychaeta","Phyllodocida","Syllidae","Proceraea","Proceraea","Proceraea","benthos","Macrobenthos","Macrobenthos"," 129671","Genus"
"Animalia","Annelida","Polychaeta",NA,"Orbiniidae","Proscoloplos","Proscoloplos cygnochaetus","Proscoloplos cygnochaetus","benthos","Macrobenthos","Macrobenthos"," 329921","Species"
"Animalia","Annelida","Polychaeta",NA,"Protodrilidae","Protodrilus","Protodrilus ciliatus","Protodrilus ciliatus","benthos","Macrobenthos","Macrobenthos"," 130843","Species"
"Animalia","Porifera","Demospongiae","Suberitida","Suberitidae","Protosuberites","Protosuberites denhartogi","Protosuberites denhartogi","macrobenthos","Macrobenthos","Macrobenthos"," 170782","Species"
"Animalia","Porifera","Demospongiae","Suberitida","Suberitidae","Protosuberites","Protosuberites mereui","Protosuberites mereui","macrobenthos","Macrobenthos","Macrobenthos"," 890847","Species"
"Animalia","Annelida","Polychaeta","Phyllodocida","Hesionidae","Psamathe","Psamathe fusca","Psamathe fusca","benthos","Macrobenthos","Macrobenthos"," 152249","Species"
"Animalia","Echinodermata","Echinoidea","Camarodonta","Parechinidae","Psammechinus","Psammechinus miliaris","Psammechinus miliaris","epibenthos","Macrobenthos","Epibenthos"," 124319","Species"
"Plantae","Rhodophyta","Florideophyceae","Ceramiales","Rhodomelaceae","Pterosiphonia","Pterosiphonia complanata","Pterosiphonia complanata","macroalgae","Macroalgae","Macroalgae"," 146368","Species"
"Plantae","Rhodophyta","Florideophyceae","Ceramiales","Ceramiaceae","Pterothamnion","Pterothamnion crispum","Pterothamnion crispum","macroalgae","Macroalgae","Macroalgae"," 144682","Species"
"Plantae","Rhodophyta","Florideophyceae","Ceramiales","Ceramiaceae","Pterothamnion","Pterothamnion plumula","Pterothamnion plumula","macroalgae","Macroalgae","Macroalgae"," 144683","Species"
"Plantae","Rhodophyta","Florideophyceae","Ceramiales","Wrangeliaceae","Ptilota","Ptilota gunneri","Ptilota gunneri","macroalgae","Macroalgae","Macroalgae"," 144686","Species"
"Chromista","Ochrophyta","Phaeophyceae","Ectocarpales","Chordariaceae","Punctaria","Punctaria latifolia","Punctaria latifolia","macroalgae","Macroalgae","Macroalgae"," 145346","Species"
"Chromista","Ochrophyta","Phaeophyceae","Ectocarpales","Chordariaceae","Punctaria","Punctaria plantaginea","Punctaria plantaginea","macroalgae","Macroalgae","Macroalgae"," 145347","Species"
"Animalia","Mollusca","Gastropoda","Littorinimorpha","Rissoidae","Pusillina","Pusillina inconspicua","Pusillina inconspicua","benthos","Macrobenthos","Macrobenthos"," 141334","Species"
"Chromista","Ochrophyta","Phaeophyceae","Ectocarpales","Acinetosporaceae","Pylaiella","Pylaiella","Pylaiella","macroalgae","Macroalgae","Macroalgae"," 157186","Genus"
"Chromista","Ochrophyta","Phaeophyceae","Ectocarpales","Acinetosporaceae","Pylaiella","Pylaiella littoralis","Pylaiella littoralis","macroalgae","Macroalgae","Macroalgae"," 157188","Species"
"Chromista","Ochrophyta","Phaeophyceae","Ectocarpales","Acinetosporaceae","Pylaiella","Pylaiella washingtoniensis","Pylaiella washingtoniensis","macroalgae","Macroalgae","Macroalgae"," 373984","Species"
"Plantae","Rhodophyta","Bangiophyceae","Bangiales","Bangiaceae","Pyropia","Pyropia leucosticta","Pyropia leucosticta","macroalgae","Macroalgae","Macroalgae"," 626059","Species"
"Animalia","Porifera","Demospongiae","Axinellida","Raspailiidae","Raspaciona","Raspaciona aculeata","Raspaciona aculeata","macrobenthos","Macrobenthos","Macrobenthos"," 133139","Species"
"Animalia","Cnidaria","Hydrozoa","Anthoathecata","Bougainvilliidae","Rhizorhagium","Rhizorhagium arenosum","Rhizorhagium arenosum",NA,NA,NA," 231681","Species"
"Animalia","Cnidaria","Scyphozoa","Rhizostomeae","Rhizostomatidae","Rhizostoma","Rhizostoma octopus","Rhizostoma octopus","zooplankton","Other","Plankton"," 152203","Species"
"Animalia","Arthropoda","Copepoda","Harpacticoida","Rhizotrichidae","Rhizothrix","Rhizothrix minuta","Rhizothrix minuta","meiobenthos","Macrobenthos","Macrobenthos"," 116481","Species"
"Plantae","Rhodophyta","Florideophyceae","Ceramiales","Rhodomelaceae","Rhodomela","Rhodomela confervoides","Rhodomela confervoides","macroalgae","Macroalgae","Macroalgae"," 144854","Species"
"Plantae","Rhodophyta","Florideophyceae","Ceramiales","Rhodomelaceae","Rhodomela","Rhodomela lycopodioides","Rhodomela lycopodioides","macroalgae","Macroalgae","Macroalgae"," 144855","Species"
"Plantae","Rhodophyta","Florideophyceae","Palmariales","Rhodophysemataceae","Rhodophysema","Rhodophysema kjellmanii","Rhodophysema kjellmanii","macroalgae","Macroalgae","Macroalgae"," 624228","Species"
"Plantae","Rhodophyta","Florideophyceae","Palmariales","Rhodophysemataceae","Rhodophysema","Rhodophysema lundii","Rhodophysema lundii","macroalgae","Macroalgae","Macroalgae","1356591","Species"
"Plantae","Rhodophyta","Florideophyceae","Palmariales","Rhodothamniellaceae","Rhodothamniella","Rhodothamniella floridula","Rhodothamniella floridula","macroalgae","Macroalgae","Macroalgae"," 145777","Species"
"Plantae","Rhodophyta","Florideophyceae","Rhodymeniales","Rhodymeniaceae","Rhodymenia","Rhodymenia delicatula","Rhodymenia delicatula","macroalgae","Macroalgae","Macroalgae"," 145852","Species"
"Animalia","Arthropoda","Hexapoda","Hemiptera","Aphididae","Rhopalosiphum","Rhopalosiphum padi","Rhopalosiphum padi",NA,NA,NA," 990742","Species"
"Animalia","Annelida","Polychaeta","Sabellida","Fabriciidae","Rubifabriciola","Rubifabriciola tonerella","Rubifabriciola tonerella","benthos","Macrobenthos","Macrobenthos","1449377","Species"
"Animalia","Mollusca","Bivalvia","Venerida","Veneridae","Ruditapes","Ruditapes philippinarum","Ruditapes philippinarum","benthos","Macrobenthos","Macrobenthos"," 231750","Species"
"Animalia","Mollusca","Gastropoda","Runcinida","Runcinidae","Runcina","Runcina coronata","Runcina coronata","benthos","Macrobenthos","Macrobenthos"," 141411","Species"
"Animalia","Annelida","Polychaeta",NA,"Sabellariidae","Sabellaria","Sabellaria alveolata","Sabellaria alveolata","benthos","Macrobenthos","Macrobenthos"," 130866","Species"
"Animalia","Annelida","Polychaeta",NA,"Sabellariidae","Sabellaria","Sabellaria spinulosa","Sabellaria spinulosa","benthos","Macrobenthos","Macrobenthos"," 130867","Species"
"Chromista","Ochrophyta","Phaeophyceae","Tilopteridales","Phyllariaceae","Saccorhiza","Saccorhiza polyschides","Saccorhiza polyschides","macroalgae","Macroalgae","Macroalgae"," 145735","Species"
"Animalia","Cnidaria","Hydrozoa","Anthoathecata","Corynidae","Sarsia","Sarsia lovenii","Sarsia lovenii",NA,NA,NA," 117483","Species"
"Animalia","Cnidaria","Hydrozoa","Anthoathecata","Corynidae","Sarsia","Sarsia tubulosa","Sarsia tubulosa",NA,NA,NA," 117491","Species"
"Animalia","Bryozoa","Gymnolaemata","Cheilostomatida","Candidae","Scrupocellaria","Scrupocellaria scruposa","Scrupocellaria scruposa","macrobenthos","Macrobenthos","Macrobenthos"," 111250","Species"
"Chromista","Ochrophyta","Phaeophyceae","Ectocarpales","Scytosiphonaceae","Scytosiphon","Scytosiphon","Scytosiphon","macroalgae","Macroalgae","Macroalgae"," 144259","Genus"
"Chromista","Ochrophyta","Phaeophyceae","Ectocarpales","Scytosiphonaceae","Scytosiphon","Scytosiphon lomentaria","Scytosiphon lomentaria","macroalgae","Macroalgae","Macroalgae"," 145869","Species"
"Animalia","Arthropoda","Thecostraca","Balanomorpha","Balanidae","Semibalanus","Semibalanus balanoides","Semibalanus balanoides","benthos","Macrobenthos","Macrobenthos"," 106210","Species"
"Animalia","Echinodermata","Echinoidea","Spatangoida","Spatangidae","Spatangus","Spatangus purpureus","Spatangus purpureus","endobenthos","Macrobenthos","Endobenthos"," 124418","Species"
"Chromista","Ochrophyta","Phaeophyceae","Sphacelariales","Sphacelariaceae","Sphacelaria","Sphacelaria cirrosa","Sphacelaria cirrosa","macroalgae","Macroalgae","Macroalgae"," 145892","Species"
"Animalia","Mollusca","Bivalvia","Sphaeriida","Sphaeriidae","Sphaerium","Sphaerium corneum","Sphaerium corneum","benthos","Macrobenthos","Macrobenthos"," 181564","Species"
"Animalia","Mollusca","Bivalvia","Venerida","Mactridae","Spisula","Spisula subtruncata","Spisula subtruncata","benthos","Macrobenthos","Macrobenthos"," 140302","Species"
"Chromista","Ochrophyta","Phaeophyceae","Ectocarpales","Ectocarpaceae","Spongonema","Spongonema tomentosum","Spongonema tomentosum","macroalgae","Macroalgae","Macroalgae"," 145459","Species"
"Animalia","Mollusca","Gastropoda","Trochida","Trochidae","Steromphala","Steromphala cineraria","Steromphala cineraria","benthos","Macrobenthos","Macrobenthos","1039839","Species"
"Animalia","Mollusca","Gastropoda","Trochida","Trochidae","Steromphala","Steromphala umbilicaris","Steromphala umbilicaris","benthos","Macrobenthos","Macrobenthos","1039840","Species"
"Animalia","Annelida","Polychaeta","Phyllodocida","Sigalionidae","Sthenelais","Sthenelais boa","Sthenelais boa","benthos","Macrobenthos","Macrobenthos"," 131074","Species"
"Chromista","Ochrophyta","Phaeophyceae","Ectocarpales","Chordariaceae","Stictyosiphon","Stictyosiphon tortilis","Stictyosiphon tortilis","macroalgae","Macroalgae","Macroalgae"," 145355","Species"
"Chromista","Ochrophyta","Phaeophyceae","Ectocarpales","Chordariaceae","Stilophora","Stilophora tenella","Stilophora tenella","macroalgae","Macroalgae","Macroalgae"," 145009","Species"
"Chromista","Ochrophyta","Phaeophyceae","Ectocarpales","Chordariaceae","Striaria","Striaria attenuata","Striaria attenuata","macroalgae","Macroalgae","Macroalgae"," 548021","Species"
"Animalia","Porifera","Demospongiae","Suberitida","Suberitidae","Suberites","Suberites diversicolor","Suberites diversicolor","macrobenthos","Macrobenthos","Macrobenthos"," 423967","Species"
"Animalia","Annelida","Polychaeta","Phyllodocida","Syllidae","Syllis","Syllis gracilis","Syllis gracilis","macrobenthos","Macrobenthos","Macrobenthos"," 131435","Species"
"Chromista","Ochrophyta","Phaeophyceae","Dictyotales","Dictyotaceae","Taonia","Taonia atomaria","Taonia atomaria","macroalgae","Macroalgae","Macroalgae"," 145393","Species"
"Animalia","Arthropoda","Copepoda","Calanoida","Temoridae","Temora","Temora longicornis","Temora longicornis","mesoplankton","Other","Plankton"," 104878","Species"
"Animalia","Annelida","Polychaeta","Terebellida","Terebellidae","Terebella","Terebella lapidaria","Terebella lapidaria","benthos","Macrobenthos","Macrobenthos"," 131542","Species"
"Animalia","Mollusca","Gastropoda","Nudibranchia","Tergipedidae","Tergipes","Tergipes tergipes","Tergipes tergipes","benthos","Macrobenthos","Macrobenthos"," 141641","Species"
"Animalia","Annelida","Clitellata","Tubificida","Naididae","Thalassodrilus","Thalassodrilus prostatus","Thalassodrilus prostatus","macrobenthos","Macrobenthos","Macrobenthos"," 137547","Species"
"Animalia","Arthropoda","Copepoda","Harpacticoida","Thalestridae","Thalestris","Thalestris longimana","Thalestris longimana","meiobenthos","Macrobenthos","Macrobenthos"," 116619","Species"
"Plantae","Rhodophyta","Florideophyceae","Thoreales","Thoreaceae","Thorea","Thorea hispida","Thorea hispida","algae","Other","Plankton"," 610185","Species"
"Animalia","Arthropoda","Hexapoda","Thysanoptera","Thripidae","Thrips","Thrips tabaci","Thrips tabaci",NA,NA,NA," 989567","Species"
"Animalia","Arthropoda","Copepoda","Harpacticoida","Harpacticidae","Tigriopus","Tigriopus brevicornis","Tigriopus brevicornis","meiobenthos","Macrobenthos","Macrobenthos"," 116183","Species"
"Plantae","Chlorophyta","Trebouxiophyceae","Trebouxiales","Trebouxiaceae","Trebouxia","Trebouxia aggregata","Trebouxia aggregata","algae","Other","Plankton"," 615536","Species"
"Animalia","Annelida","Polychaeta","Terebellida","Trichobranchidae","Trichobranchus","Trichobranchus glacialis","Trichobranchus glacialis","macrobenthos","Macrobenthos","Macrobenthos"," 131574","Species"
"Animalia","Mollusca","Gastropoda","Trochida","Phasianellidae","Tricolia","Tricolia pullus","Tricolia pullus","benthos","Macrobenthos","Macrobenthos"," 141700","Species"
"Animalia","Mollusca","Gastropoda","Neogastropoda","Nassariidae","Tritia","Tritia incrassata","Tritia incrassata","benthos","Macrobenthos","Macrobenthos"," 876825","Species"
"Animalia","Mollusca","Gastropoda","Littorinimorpha","Triviidae","Trivia","Trivia monacha","Trivia monacha","benthos","Macrobenthos","Macrobenthos"," 141744","Species"
"Animalia","Annelida","Polychaeta","Phyllodocida","Syllidae","Trypanosyllis","Trypanosyllis zebra","Trypanosyllis zebra","macrobenthos","Macrobenthos","Macrobenthos"," 131467","Species"
"Animalia","Annelida","Clitellata","Tubificida","Naididae","Tubificoides","Tubificoides benedii","Tubificoides benedii","macrobenthos","Macrobenthos","Macrobenthos"," 137571","Species"
"Animalia","Cnidaria","Hydrozoa","Anthoathecata","Tubulariidae","Tubularia","Tubularia indivisa","Tubularia indivisa",NA,NA,NA," 117994","Species"
"Animalia","Cnidaria","Hydrozoa","Anthoathecata","Oceaniidae","Turritopsis","Turritopsis nutricula","Turritopsis nutricula",NA,NA,NA," 117440","Species"
"Animalia","Mollusca","Bivalvia","Venerida","Veneridae","Turtonia","Turtonia minuta","Turtonia minuta","benthos","Macrobenthos","Macrobenthos"," 141875","Species"
"Plantae","Chlorophyta","Ulvophyceae","Ulvales","Ulvaceae","Ulva","Ulva compressa","Ulva compressa","macroalgae","Macroalgae","Macroalgae"," 234462","Species"
"Animalia","Cnidaria","Hexacorallia","Actiniaria","Tealidae","Urticina","Urticina","Urticina",NA,NA,NA," 100706","Genus"
"Animalia","Mollusca","Bivalvia","Myida","Corbulidae","Varicorbula","Varicorbula gibba","Varicorbula gibba","benthos","Macrobenthos","Macrobenthos"," 378492","Species"
"Animalia","Arthropoda","Thecostraca","Verrucomorpha","Verrucidae","Verruca","Verruca stroemia","Verruca stroemia","benthos","Macrobenthos","Macrobenthos"," 106257","Species"
"Plantae","Rhodophyta","Florideophyceae","Ceramiales","Rhodomelaceae","Vertebrata","Vertebrata byssoides","Vertebrata byssoides","macroalgae","Macroalgae","Macroalgae"," 631828","Species"
"Plantae","Rhodophyta","Florideophyceae","Ceramiales","Rhodomelaceae","Vertebrata","Vertebrata fucoides","Vertebrata fucoides","macroalgae","Macroalgae","Macroalgae"," 637672","Species"
"Plantae","Rhodophyta","Florideophyceae","Ceramiales","Rhodomelaceae","Vertebrata","Vertebrata lanosa","Vertebrata lanosa","macroalgae","Macroalgae","Macroalgae"," 475211","Species"
"Plantae","Rhodophyta","Florideophyceae","Ceramiales","Rhodomelaceae","Vertebrata","Vertebrata thuyoides","Vertebrata thuyoides","macroalgae","Macroalgae","Macroalgae"," 668195","Species"
"Plantae","Rhodophyta","Florideophyceae","Ceramiales","Rhodomelaceae","Vertebrata","Vertebrata woodii","Vertebrata woodii","macroalgae","Macroalgae","Macroalgae"," 655923","Species"
"Animalia","Bryozoa","Gymnolaemata","Ctenostomatida","Vesiculariidae","Vesicularia","Vesicularia spinosa","Vesicularia spinosa","macrobenthos","Macrobenthos","Macrobenthos"," 111669","Species"
"Plantae","Rhodophyta","Florideophyceae","Batrachospermales","Batrachospermaceae","Virescentia","Virescentia helminthosa","Virescentia helminthosa","algae","Other","Plankton","1367561","Species"
"Animalia","Mollusca","Gastropoda","Littorinimorpha","Eulimidae","Vitreolina","Vitreolina antiflexa","Vitreolina antiflexa",NA,NA,NA," 139896","Species"
"Plantae","Rhodophyta","Bangiophyceae","Bangiales","Bangiaceae","Wildemania","Wildemania amplissima","Wildemania amplissima","macroalgae","Macroalgae","Macroalgae"," 501881","Species"
"Animalia","Arthropoda","Malacostraca","Decapoda","Xanthidae","Xantho","Xantho hydrophilus","Xantho hydrophilus","macrobenthos","Macrobenthos","Macrobenthos"," 107440","Species"
"Animalia","Arthropoda","Malacostraca","Decapoda","Xanthidae","Xantho","Xantho pilipes","Xantho pilipes","macrobenthos","Macrobenthos","Macrobenthos"," 107441","Species"
"Animalia","Cnidaria","Hydrozoa","Anthoathecata","Zancleidae","Zanclea","Zanclea giancarloi","Zanclea giancarloi",NA,NA,NA," 231662","Species"
"Animalia","Cnidaria","Hydrozoa","Anthoathecata","Zancleidae","Zanclea","Zanclea sessilis","Zanclea sessilis",NA,NA,NA," 117999","Species"
